PC1,PC2,clusters
-1.1028041821189942,-0.2541211009501219,2
0.7187137285005648,-2.7528713719028692,2
0.5764593707725554,-2.241644850200927,2
0.207252177721683,0.7222530893710782,2
-1.0391736498274378,2.936394652420731,2
-0.13783467156266702,-0.5733468501730349,2
-3.3431116219008357,-1.5730547428721395,2
1.1690530791418803,-0.5805111369697548,2
-2.6569961677549574,0.31756628536377146,2
1.1374149942641245,-1.1856088721036373,2
2.3797237969897713,-0.39194646794670457,2
-1.5170889348235679,0.9357489607427125,2
2.3907865177804277,-0.2057114444886157,2
0.07026549532751843,3.3373196176533404,2
0.940868491218598,0.3104427970041391,2
0.12446379199742769,-1.888682782718426,2
0.9893237836784822,0.07115029585471415,2
-0.5870613207705216,-1.8794946462060351,2
-4.0429481574115655,-1.9652615444642332,2
-1.5053375680160772,3.8849896712732863,0
0.25172212799587834,-0.835762418937997,2
1.255287262685891,0.4339511751494456,2
-0.3582786014066247,2.607773453304354,2
-1.438130757591896,4.106314245747142,2
1.4844360577956994,-0.9887055667594705,2
-1.7752199147637255,-0.8594074782895467,2
1.494857565338026,0.07480432741727248,2
1.2220024581017757,0.48914275297838766,2
-0.9809883192765925,0.23178544143549643,2
2.6685783330031154,0.3194844071396216,2
1.8109379723689105,-0.8150487280909715,2
0.8578145707294799,-0.6654195462774901,2
1.5770643697767013,-1.769542965689285,2
-0.2686647841459278,1.4244660240705,2
1.1627211610740331,-1.1573054773800002,2
-1.0333159095726614,0.10920195238798454,2
2.291409761862087,0.4314431283506583,2
1.7997437024292873,-0.3392139029992476,1
-0.8704829885160054,1.9179281979105978,2
-1.7965588180617318,2.9083402919082615,2
-1.8459244569666688,-0.6771978406394471,0
-2.5987032958674057,-4.96532270578345,2
-2.7306265011255597,-1.9871442249522113,2
1.6119881566704173,-0.39500362494460745,2
1.0975804114913092,-0.9333280558825819,2
-0.4905686929809883,2.6970958041873985,2
0.8045865660696611,-0.08487771619956289,2
0.7479592251590498,-0.18623988648175988,2
2.9355900453030084,0.2528148730495931,2
0.8417327100117373,-0.47070236521145653,2
-1.554636664525648,-1.0984384331800303,2
-0.4218786907321468,-1.2719539539095577,2
-0.21402937570588046,-0.48829952465571225,2
-0.35867950785499664,-0.9280195753686045,2
-0.10297329025117763,0.2852161898974477,0
-2.136724758918424,-1.1457052067023694,2
2.2780823047115493,-0.1283452325022631,2
-1.5100659452025555,3.9697608160548956,2
-0.9261212576866897,0.5850020643356602,2
-0.26570556688197794,2.886313824853542,2
-0.6787835796492467,3.8899455269297056,2
-1.5484323659564727,0.6239615726588775,2
0.09970201457072064,-1.1285747761600624,2
2.4247179002458097,-0.1644057371599002,2
0.05974448873373018,-0.29729420925771255,1
0.6215552605684225,-1.5051367057906433,2
0.9601282295032852,0.0712222711028433,2
-2.038370477816477,-0.9606930452681145,2
-3.464945523113652,-0.27599643115755146,2
-3.5760595390895706,-1.0772537458725822,2
0.4264578114477149,-0.7250261566465009,2
1.75386198323775,-0.44766987378995077,2
-1.7724888522823579,3.8755598037625743,2
2.4898585090542404,0.061251319557020026,2
0.5621279185446835,-1.8747553670049177,2
0.24011815124048508,-0.842165120928227,2
2.331160580470058,-0.2528091114585919,2
-0.9250914769106261,-1.7597194187238103,2
-3.3773758918740007,-2.6822763902964506,0
1.8891367487575186,-0.06133996903174206,2
1.4589762541836464,0.46111102205406695,2
-0.009056128076227424,3.1811550727077664,2
-1.5439052507409063,-0.5066772497542925,2
-0.3086025520731711,-1.2072353113726664,2
0.537688828909691,0.2157862274762334,2
0.5199677478288196,-1.5726155818784497,2
0.2789030939966174,-0.8962850635039734,2
-2.2338173423856715,-1.9766073939683857,2
0.21570807998028438,0.4977885087253981,2
-1.9730306713632142,0.4340179012655301,2
-0.94334681802189,3.5506978391070283,2
-2.489246353230668,-1.9405131936085915,2
0.528559019043689,0.31983933658122105,2
-2.0275914946410465,3.0123023303795744,2
0.2906224009641573,1.091623574380548,2
1.9750938062726275,0.22238940263181015,2
1.6450494999899838,0.05365197717951213,1
0.8768067874544042,-1.018963235554343,2
-0.09874841428209524,0.220479655424761,2
0.6404751831327022,1.7208709456818116,2
-0.21681726075185592,-1.222714527773765,2
-2.3388881406004955,-1.1291085910404797,2
1.6660656643153942,-0.6823584677812968,2
-0.6702687160295496,0.05380714235419823,2
1.108408256980394,0.33242749122074344,2
1.6642312919392974,0.746654682276423,2
1.4715503423860967,0.27102974356540965,2
-0.27419447820999954,-0.02630448399111389,2
-0.4308540062245554,-1.9226776037452764,2
1.1676454436865082,-0.5384905362293104,2
-1.9639761897930466,-0.0642556719645863,2
-1.1212365156062516,2.633973112887115,2
1.0564978852928664,0.5096055413288498,2
1.7651998699976346,-0.29267172043287976,2
0.877548513708091,0.9912436358619764,2
1.4232886223915195,-0.5473780810171981,2
-0.5883819694185045,3.494965043838795,2
0.8591617110331574,-0.6205684111661073,2
-0.8962879649942977,-0.31489206193004093,2
-0.5387316899529784,-0.6230655292312852,2
1.0226029308178886,0.7006041026220678,2
-0.5843314335863788,1.1864390167694856,2
0.5663911360644982,0.17460173022575548,2
1.12382919230309,-0.08866660071528187,2
-0.8730858871423612,-1.2816610889932045,2
1.8862047374251647,-0.9746697911846658,2
2.29832331254438,0.28794215791921773,2
-2.65716751017115,-0.9662333607108301,2
0.5403968118675162,2.454457868268414,2
-2.3839567637893726,-1.2499503172595943,2
0.09354939998807131,0.7149094344844442,2
3.267973876595786,0.2077026603112207,2
0.047449814253215004,-1.1666965021362479,2
-3.211100669952826,-1.9682817469018654,2
1.1406007141093755,0.3896494134651498,2
-0.5380640789764014,-0.6914359661202448,2
-1.0172033840926773,-0.5757068872154775,2
1.2547633804412581,-0.5803488857108307,2
-0.5140292600665659,-1.5490298891496515,2
-0.5472568461865401,1.711151001412123,2
-0.3865120562879624,2.8891930303843982,2
-0.8910309642391163,-1.919068226341387,2
0.18055870817400346,0.2728137335151039,2
-0.5571876203078713,2.5918969153388156,2
1.6200597343317091,-0.30314465172427607,2
0.3428017554033281,0.33240092587595466,2
-1.9003534814972738,-0.6450371429277484,2
1.7531696398438081,0.09669079920594176,2
0.9928640188336122,-2.5257776547144806,2
2.573911372215189,0.11119247103590855,2
-0.5442406743538846,0.22635152812537898,2
2.2513637773132085,1.0969842489377846,2
-0.6005329319311707,2.8678639500286485,2
0.0499056589712127,-0.8199294419356352,2
1.3999516113649608,-0.11929768506358422,2
1.0555948608744838,-0.552464739977416,2
-0.6458950561276007,-0.10665578516411676,2
1.566102652520882,-0.2963009919774097,2
0.6559044400989976,0.5657493852630993,2
1.9537856911944786,0.29292279138570265,2
-0.09793855140737019,-0.4282960621617476,1
1.1409853381053179,-0.6461583924154948,1
-0.6973001122451836,-0.7710412755298598,1
-1.0106237505787263,-0.012792736885096495,1
-0.46003429480310837,0.5105550111571057,2
-0.18743264733540935,-1.8826697621701214,2
-0.23552196425643002,3.3008136679373408,2
-1.9142246696911824,-1.2581511449748344,2
2.202199214707452,0.3200670761196406,2
-1.7225888892309993,0.7120479323249203,2
-2.0379242884552204,-0.5996534419861903,2
1.1288887543110764,0.23685654210561344,2
0.4962579450918891,-0.10724055332050308,2
-2.045831260913556,-1.780519237454578,2
-1.632625372319408,3.6960515451167923,2
-1.1308380961819995,-0.45719296852452146,1
2.040643931826565,-0.13770407027190626,2
0.35517719414335625,-0.7369888398351064,2
1.078539762464829,1.3958293202076955,2
-0.3265088924267761,0.2393424050631839,2
1.2660229093308781,0.07471171369926793,2
0.17631721659804644,1.479003200141015,2
0.6752952285440745,-0.8783722083349675,2
0.9448257286002006,-0.5357974480591912,2
-3.682218819386838,-1.8570187174188948,2
-0.13206237429573392,-0.7399760829079789,2
-0.6172912472225146,-1.1980812896153457,2
1.0038439924287401,0.38201105631405846,2
2.4428727081069894,0.2850177234297648,2
-2.1665855459341774,-0.9323983447820792,2
-1.339653173879196,-0.8867083938763323,2
-2.580260257014109,0.6412886286523467,2
-1.5012456405698777,-1.0347846152445301,2
-1.6509477490881495,3.5221903794675216,2
2.264825896019705,-0.8078373478215416,2
0.6853813642920467,0.2082238491001511,2
-1.2273332513906805,-0.16182019045698665,2
0.8920352847103307,-0.7049349521894877,2
-1.0791885764663232,0.14092621787189127,2
0.3685970150972026,0.13148496710006807,2
0.6410083522028207,-1.2122068186183401,2
-0.6925302928998054,0.309519908066965,2
-1.0747538164858037,2.885853506101391,2
0.3655031902670505,-0.7511316123058738,2
-2.548163160850424,3.642441720500596,2
-1.5752638749625907,-0.29888144224623453,2
0.6006288284781478,0.05165998519869088,2
-2.876556466946124,-1.0453135994361562,2
2.0991610525127316,-0.2455691122416614,2
-3.0671184553183948,-0.8397776256996103,2
-0.9583442970969435,0.34960080874553334,2
1.0732649026202379,-0.1612713442734231,2
-2.4563100305272285,-0.6643826046160755,2
2.9461919710447573,0.12293134800303604,2
1.2789974881685218,-0.3515278336151283,2
0.8748055537762691,-0.35679235586658103,2
1.4297886917191995,-0.37034763668158355,2
1.4698352178913052,-0.5338428825472749,2
-0.9672601193594486,0.14384815378320748,0
-0.1519561058894617,-0.3052404417374808,0
2.5921884562449438,-1.0560355709333376,0
-3.6502862701526158,-1.5712197908679175,0
2.6377534300519625,-0.4488970205627552,2
0.7013609452139707,-0.8245804913753533,2
-2.6770938253853824,0.1561953080782481,0
-2.259636904150808,4.1299605366204135,2
-1.8248540842342078,-0.5510700722381247,2
0.22617306223588401,-0.06866291366310996,2
-2.76881444807856,-1.1418049276191609,2
1.610995969972964,0.26408824661876684,2
2.0164226768596127,-0.2493428744396486,2
-0.6934487231619931,2.8871868581483935,2
3.0272932097474694,0.8006067627769912,2
0.8909782418661344,1.8064047931634337,2
-1.694067805241713,3.2243511189025442,2
0.3363081104634779,2.9702331498556296,2
-0.5377068972831711,2.201898296204536,2
-1.22517138961244,-0.5561334861840979,2
2.1703082090950545,-0.34114840494136595,2
-0.6304618173385622,2.482955539112153,0
0.46523575454501664,0.019986634349028292,0
-1.444201179123266,-0.6116731422544179,0
0.05817418413158039,0.6164442978517938,0
-2.1387117047734017,-0.5886254634927767,0
2.7315465632927647,-0.6745020559291751,0
1.602227665762056,0.6948839596591632,0
0.7391337212885437,0.215038207245562,0
2.4187478800057933,-0.13961858852540393,0
0.16156369173166232,-1.127454445976289,2
-1.761688049104494,-1.0978543765421165,0
-4.061593907249753,-1.2621233049452367,0
-0.5773859849825709,3.5420512489796963,2
1.7796956071302628,0.46909576394657837,0
0.9323921164510185,1.3648401008903432,0
0.8217914644075517,0.3545078556855024,0
-1.8340811525667995,-0.3614008414745406,0
0.551097791504758,-1.1100015256294837,2
0.8781967129767916,-0.34020753682110605,0
1.2122668660153537,-0.6647359531073563,2
0.17801559448562093,-0.3465536588408796,2
1.0380949749752195,-0.15457599341075268,2
1.0481951698636522,-0.6771028558921737,2
0.3317663790679112,-0.3790570100479088,2
1.7207046696305708,-0.5631699977192112,2
-2.1520116618292744,-0.06952818436934127,2
1.6372605498182735,-0.004315610615141985,2
-0.6913982378182408,1.6904213610773584,2
-1.385240793085492,0.18406874446432067,2
-0.021268789479092397,1.0600517785104657,2
-2.1076966153880914,-0.42029116541326483,2
-2.1424704018717855,2.014094781669056,2
-1.8008728157922391,2.2958000203510704,2
1.7826928242040867,0.5289670065395895,2
-2.7940743110002217,-0.4405217389183619,2
-1.185900619329994,0.5248138636313854,0
-0.5656250462320739,-0.8109469022442305,2
1.8679043307769496,0.26043689232593187,2
-4.006193213558062,-1.1767385283439558,2
1.8694926686021296,0.3491413467689875,2
-4.1353113952427165,-1.5099485081831727,2
2.016418339059956,-0.05860281873634829,2
-0.48724080922193846,3.5268076272346605,2
1.551636398849364,-1.1433671827820004,2
-1.5289837628056986,0.30806900844096763,0
-2.2690041113841817,0.173021111415435,2
-1.9431786128193524,0.46871533784679587,2
-2.6666516220739087,-0.6451464266110293,2
0.5960462310667569,-0.45331501650160627,2
-1.4262857156950195,-0.1092305562298259,2
-1.8271805564610228,1.9633354826672078,2
1.3238631836556585,0.3984177746877202,1
-1.259281160622395,-0.34841370929171894,2
0.1413356635046305,-0.8065988148031616,1
0.35814568584296647,-1.5959217700648025,2
1.083035146404482,0.041589497140390015,1
1.9825441676989493,-0.235606694676701,1
-0.5860269825294955,-1.0792447046502307,2
-1.461308053145111,-1.396147052340098,1
1.4339102226029654,-1.6815897666962676,2
-0.573184861716336,0.6535081202774126,2
1.7300287755306498,0.7365244333284242,2
-0.3394262711656464,-0.7602170248688921,1
0.3538715022013091,0.5409883888644657,2
-5.1830965186511575,-2.1981599601693436,2
1.0546495579537494,-0.08601484114228793,2
0.7167621766607833,0.5303442420236284,2
1.867273011064949,0.012508685897784961,2
-1.0451616175016387,-0.8167136833730803,2
0.9468375495963912,-0.8392070031120841,2
1.936714448375121,-0.5744399201500167,2
1.9235277633204582,0.10287711220495571,2
-0.5290191286225439,1.1684129279135553,2
-0.7832327184307275,-0.36077431382476205,2
-3.4847709313766315,-0.37166040419294305,1
-0.1916127435400108,1.157300927604227,2
1.4986660321497423,0.07936564298887615,2
-0.05288105966277438,0.3279481797236848,2
1.6166767761028025,-0.1780306051625897,2
-1.6500164670703283,-1.5260085024988086,2
-2.6807643128853185,0.027875066217866937,2
-1.4903331743757338,-1.4636956704472825,2
-2.2363849055720326,-0.03726669629702501,2
1.0598355629685479,0.47660064787519535,2
0.7755382808603908,-0.29968950368245245,2
0.1795882395376412,0.5914609968277621,2
-0.05912173484263314,-0.36203788622939787,0
1.0735011158365144,0.8696304299140873,0
-0.0992050055407744,-0.595208384609739,0
1.0016245976211664,-0.6468514542893183,0
1.2451660504344275,-0.705395685676586,0
0.3831714384359281,-0.3108002577722559,0
-1.1147587553789378,-0.23403779606352026,0
0.8606282479167668,0.05420294409582897,0
0.9727723738422227,-0.2864016970281985,0
0.5832191262464786,1.1063399373980622,0
-0.21744119087114014,-1.0542461896574211,0
-2.607611369264372,0.3544486173111284,0
0.26878444882929364,-0.18546496726111067,0
2.154730613158652,0.6080376380680563,0
0.5006512276736911,-0.358285718503003,0
1.1616606577660027,-2.2437033885601845,0
-1.6368902198762136,-0.4683348384577974,0
-0.11684493307312954,3.2847068331035834,0
-2.0528751075390015,2.203762504573217,0
1.1905224914035515,0.48383895290966866,0
-0.08251480138588774,3.5529352608090066,2
0.3719519010528519,0.19749896879604784,2
1.6343707657400508,0.03838005570664474,2
-1.0947133360970709,-0.782079109430006,1
-0.44878582921288923,1.0365807492735275,1
0.15685452761365448,-0.1025500750199507,1
-2.6368336314217133,0.5471361840811462,1
2.538050451575501,-0.48562931748613514,0
0.9240405296048461,-0.01694924243185746,0
0.8800284753653105,-0.9135841346774864,0
-0.20542918446530212,-1.5046220666558892,0
2.0186743481537044,0.29676897130527125,2
-1.82204515903018,3.0736465061472145,0
2.6966989757402073,0.08450357004163074,2
-0.42682895417040106,-1.4383461691808175,2
-1.3670294020667155,-0.8438074842587846,2
-0.3639071628883843,0.2370439090733724,2
-0.6489216037850353,2.44507915798233,2
-1.5769213723303046,2.664214871773418,2
-1.9466612877052936,0.24591588951532048,2
0.9272521736394093,1.0052142781927111,2
0.5113319872577351,0.5192924913130256,2
-2.455509290672809,-0.8499883125585963,2
-0.9035522779813955,-1.2599769610400364,2
1.6597624220096894,-0.29083822671560255,2
-0.7438654924124508,-0.9821621753204726,2
-0.025671142187179505,-0.10563456989696009,2
1.8108813282708156,0.39133134294984806,2
-0.4012033532114623,-0.15566899991763233,2
2.6434704840491885,0.3838057629839201,2
1.8673592256721288,-0.44357609992856606,2
-2.1489788896613478,0.1136283796032522,2
-2.7874691380538423,-1.2869559009171423,2
-0.9268849407381312,3.839750065147159,2
-0.7206028544553489,0.006750442367016017,2
1.595344604972883,0.030686964784164918,2
-1.3848128852375587,2.818498682255947,2
-0.8023527029437592,1.4809456763253537,2
0.8226392872627963,1.3862787867842472,2
-1.8737873882188647,-1.7101612414832992,2
0.9724282414281109,-0.9401736042938438,2
-0.5373882997202373,-0.025528073944524707,2
1.0039097208431582,-0.6574873365656065,2
1.0760460358382038,-0.17413176781273015,2
0.539614653611884,-0.9399642998011974,2
2.3527434460220276,0.3545827096615423,2
-4.227971728897493,-2.034315591898523,2
1.3390334315753318,-0.6072073970721468,2
1.747961366038175,0.9147722661276182,2
-2.680438886247116,-4.304173252070871,2
-0.21547392813512686,2.8598573178252584,2
-0.19225308088728485,2.9274599058860447,2
1.735747060103017,0.3110403386173937,2
-0.3933060186353926,-0.2811156226393003,2
-1.2432043484354671,-1.021898557226341,2
-1.2116195885402743,-1.0829476117884578,2
-1.0228729788990873,-1.2586139472606248,2
-3.0335648908852875,-0.7533162069209016,2
-2.162499457089632,-0.7643435392973347,2
1.0654921251805092,1.0342495481678187,2
-1.800522759826234,-0.6941820311172177,2
-0.7287825867665337,2.919737771259556,2
1.3261407047258555,-0.44375633477720144,2
0.9035651432194942,-0.1657477488927684,2
0.31843667541399867,0.823198125106378,2
2.1152764561274453,-0.7381524094862233,2
0.30019737701070376,0.9413301801653234,2
-0.5835883471926456,0.41224973162485284,2
2.542029857698214,0.5824623041583192,2
0.8039137319616281,-0.5949454743438356,2
1.073759730582686,0.5008150663401266,2
2.6835404285130973,0.16773145290750913,2
-3.4683336136847553,-1.5763960624236037,2
1.4113221305378143,-0.03237189654911099,2
-1.863870707843159,-0.9502775078005106,2
-0.6609145262838749,-0.41743663042472035,2
0.2046220652282271,-0.9317175812579394,2
1.2421850345898884,0.11386635889339373,2
0.3325677857876885,-0.9606125127364057,2
-0.2006192304634119,0.2673956970285408,2
0.792848727212696,-1.9583278778378261,2
1.0871060501741607,-0.9397631342948374,2
-1.616276976509986,-1.0312364174357547,2
0.759335149092001,4.062209244935231,2
