tsne1,tsne2,clusters
-9.631126,-69.34166,2
-55.255447,-19.019339,2
-20.965815,-66.49329,2
-68.155846,-11.091534,2
-72.51108,-47.60785,2
22.793653,-73.40111,1
-17.396667,-64.70642,2
-1.1237266,-61.681896,1
-4.1981654,-33.8989,1
4.9711037,-59.862972,1
-8.51014,-70.804375,1
-26.035152,-48.212227,2
-38.887444,-46.089592,1
35.066338,-40.36005,1
-41.419342,-17.853231,2
34.24075,-17.542585,1
-40.67046,-17.399448,2
-79.396355,5.817354,2
-23.637125,-44.364628,2
-14.205601,25.806581,1
-4.311508,6.4750676,1
63.22134,59.308765,1
-10.506221,18.347227,1
52.36055,-8.874794,1
61.50929,-4.5215497,1
93.890366,-48.010796,1
55.65229,25.541904,1
45.022984,-21.760258,1
53.980366,-40.86368,1
5.766901,-31.334549,1
-50.340214,11.343414,2
-23.158098,-6.8521233,2
17.174189,-9.850242,1
73.0473,-10.853188,1
85.41929,-0.7732316,1
54.846188,-29.673658,1
55.531994,75.74246,1
21.989334,-26.554249,1
79.18275,-41.565613,1
29.335293,-27.36316,1
53.628033,-19.878117,1
-4.2989435,2.2288363,1
-8.721469,1.5545769,1
20.884005,49.63687,1
17.759422,34.810528,1
94.986496,-16.047821,1
-28.531782,-36.924023,2
92.69018,-25.590149,1
-89.50637,3.4923108,2
-42.771767,-3.6784115,2
-8.449845,-0.7477863,1
-5.029291,-7.067056,1
-59.189793,-38.26157,2
89.64092,-0.8013,1
99.8732,28.717754,1
48.984543,-25.869839,1
96.4473,23.699907,1
97.82533,-11.37964,1
-4.635729,-104.09717,1
88.888245,26.713495,1
78.42964,-18.293379,1
11.984035,-70.43803,1
74.96487,-17.049263,1
86.23183,38.45642,1
18.189934,3.0048416,1
87.59619,-22.87049,1
90.66162,37.713806,1
56.888847,74.90412,1
66.78815,17.406727,1
53.212513,79.075035,1
64.820404,12.577174,1
-68.18967,28.922625,2
111.552605,-12.527677,1
25.395914,-29.026752,1
83.36532,30.13918,1
35.221825,-64.44497,1
50.467888,-72.643036,1
-26.2098,57.36102,2
39.11505,84.36237,1
55.476776,82.2789,1
81.10928,-8.83794,1
43.60726,87.58202,1
45.099274,88.724976,1
49.24176,91.21521,1
76.88606,60.221836,1
84.25332,50.643967,1
84.97645,35.807384,1
84.46064,49.660637,1
104.41874,21.392578,1
85.3974,24.296705,1
47.41763,17.140207,1
55.09873,-54.934956,1
-14.177322,-66.511604,2
30.309124,76.23346,1
14.574517,42.503235,1
99.17144,19.947927,1
-2.391109,-36.30179,1
60.53245,-40.344955,1
58.36053,4.834921,1
106.92946,-15.562881,1
95.93892,-21.503973,1
-36.463203,-29.442175,1
33.284187,-68.92892,1
81.22264,-11.002373,1
60.79572,-64.092026,1
71.72779,-17.085249,1
76.75425,-65.64861,1
4.9888425,-61.871555,1
93.52962,-34.16405,1
78.65509,-19.10313,1
87.33183,35.62501,1
83.2453,45.992783,1
93.7441,-0.8176935,1
44.88691,71.776344,1
62.05,46.927917,1
41.541225,-24.656631,1
80.65256,17.8574,1
16.985573,96.04011,0
59.17308,-56.95163,1
86.472496,20.140642,1
-6.1413264,26.869387,2
100.950516,29.239576,1
99.32402,35.915543,1
6.9328055,45.7935,1
74.80526,9.672953,1
54.911953,28.605013,1
35.325638,46.77989,1
35.75267,48.28675,1
19.435446,35.870167,1
81.20615,-38.334118,1
74.78947,-10.053787,1
63.97738,-43.948483,1
71.407074,-15.573025,1
75.87436,-28.97601,1
76.668915,32.96978,1
70.249,6.5900784,1
69.83973,-6.6608596,1
85.86258,-20.669216,1
58.824615,79.17766,1
78.83244,-4.264158,1
101.55814,33.872925,1
82.70824,35.92102,1
94.62983,40.47217,1
90.13937,-50.888798,1
81.17721,6.6142716,1
89.56296,32.552353,1
87.91777,29.817398,1
45.55919,21.619682,1
66.44407,-59.99205,1
85.5044,-42.138172,1
71.17153,-35.38721,1
35.0429,28.026487,1
97.72823,-12.479781,1
41.735462,31.558153,1
70.528694,-37.281418,1
78.19047,8.078253,1
100.41392,-21.103397,1
67.12416,38.293922,1
66.48584,10.433169,1
66.22062,44.784134,1
43.104958,12.288112,1
66.20248,47.97186,1
48.613228,-4.8330503,1
55.555252,35.58074,1
61.07547,39.34689,1
83.65039,14.328601,1
68.32644,-0.19914836,1
95.67831,2.343981,1
21.181211,-25.754827,1
11.5647335,-66.23395,1
4.274044,-43.671127,1
52.946095,-28.313194,1
28.34927,-50.252094,1
48.925514,-7.7611217,1
81.61027,32.819073,1
85.02345,35.547356,1
80.58365,-30.725962,1
64.02399,-39.89603,1
53.570095,-30.116678,1
72.24849,-13.604006,1
75.970184,-35.317104,1
51.984646,-32.307743,1
69.03033,-36.84116,1
60.646145,-44.44987,1
92.881996,31.933378,1
65.54525,-74.515465,1
-14.355387,-14.745414,2
24.948162,-78.88069,1
29.983412,-68.43064,1
20.908356,-16.049936,1
51.114384,-70.962814,1
34.837788,-73.6651,1
31.012026,-69.046844,1
62.65006,-6.1503825,1
91.119934,3.0347207,1
32.683792,-26.781464,1
91.762764,44.139484,1
101.93983,39.081093,1
103.39306,37.516293,1
101.84392,38.617146,1
46.80954,-32.904423,1
34.820385,-27.695545,1
100.0691,11.485995,1
67.839455,-5.954058,1
103.64919,31.5043,1
-50.3692,14.784785,2
76.79702,3.134871,1
82.53478,-33.27339,1
76.55744,12.492922,1
49.158875,25.988405,1
72.10639,-38.050533,1
95.24591,22.464602,1
48.54623,26.577194,1
36.886482,29.140974,1
42.891834,28.335669,1
46.015083,26.061394,1
24.184694,-5.643253,1
29.38783,39.0253,1
43.810406,36.62774,1
54.701485,73.65507,1
-27.348827,-6.515824,2
63.594265,65.66418,1
10.283363,-27.606018,1
63.634796,59.60326,1
47.207413,46.612076,1
101.776764,-8.99139,1
63.0587,11.432312,1
40.69111,46.69272,1
22.85512,29.318605,1
76.52709,33.11255,1
72.97647,-31.773083,1
-39.542492,-10.814272,2
-2.3744009,-18.729582,1
-22.744808,-0.46338907,2
0.4991197,102.69999,0
77.56577,8.87287,1
79.95389,20.850245,1
4.036879,26.587189,1
42.21985,44.819054,1
102.18373,40.695164,1
93.213196,5.2077427,1
42.13095,44.724884,1
102.5513,30.77223,1
101.74414,-11.697385,1
58.58633,56.60977,1
79.4882,25.464996,1
74.091446,57.31851,1
21.988535,-42.939053,1
3.8829,-5.5656,1
-19.754126,-6.4755726,1
-60.436604,-13.073467,2
-68.943825,-5.1510596,2
-7.550489,42.122753,1
-40.66398,28.350561,2
-61.974262,-22.839338,2
104.975845,19.131832,1
84.37449,37.416756,1
26.413698,-52.043495,1
49.105118,-7.594984,1
67.75897,61.040825,1
78.8111,4.936888,1
93.17225,19.003311,1
44.615967,20.783146,1
79.81535,4.356746,1
29.72529,-14.059319,1
18.418764,-7.89015,1
55.95827,11.372237,1
18.845808,32.308426,1
12.905296,26.6063,1
12.67745,25.808722,1
12.043277,25.215044,1
69.472725,57.604836,1
43.734566,27.585548,1
30.598633,-7.0607104,1
18.939444,-12.12289,1
19.922876,35.629013,1
12.893651,26.549046,1
13.927075,-11.63826,1
42.170616,22.729683,1
19.908504,32.796444,1
44.84981,78.74696,1
22.301405,35.523907,1
12.839388,26.373976,1
-8.013716,21.794912,1
13.11141,26.382011,1
3.011656,-9.381558,1
12.083952,26.33079,1
50.847023,28.037693,1
3.2659366,-7.4813323,1
79.76861,4.1987867,1
47.284225,30.518688,1
72.22727,60.26757,1
1.4990333,-6.340975,1
86.09362,34.16652,1
36.694866,48.523197,1
-25.703653,19.843203,2
-10.462063,-61.105843,1
22.119576,-4.993487,1
52.672646,35.47903,1
19.997332,32.394356,1
37.665745,-54.136227,1
61.61619,-73.7987,1
11.897742,-66.67597,1
24.898764,-8.309841,1
44.587925,26.443983,1
56.11648,5.41102,1
35.67449,48.247772,1
-10.491743,28.94631,1
13.478487,1.1276153,1
7.295647,41.80621,1
-8.73177,-7.5820613,1
1.7528492,22.248575,1
33.75393,88.83771,1
75.52218,32.60495,1
24.313084,-80.29104,1
84.090195,25.02434,1
84.035545,24.975927,1
102.02202,39.76189,1
93.594734,20.089321,1
102.009544,40.560814,1
48.182846,45.91118,1
43.519245,30.406633,1
66.39199,59.610924,1
40.26226,41.88366,1
92.88265,3.0220473,1
-30.475153,-98.29665,1
-12.162507,23.886187,1
32.19749,60.703922,1
-34.311172,-6.78062,2
-9.905936,115.221214,0
-33.82845,-20.305866,2
-42.941284,36.295258,2
-20.867344,6.543196,1
53.990246,28.019152,1
21.988562,-42.437588,1
-0.82439727,13.870156,1
87.66024,29.570955,1
88.03109,29.95334,1
89.87084,36.04817,1
100.08412,39.596645,1
-70.035034,-17.57866,2
-20.154097,-32.10262,1
46.627262,-36.208786,1
17.012976,1.9995661,1
36.430935,-63.927372,1
-58.731377,21.394535,2
-27.68323,-12.870652,2
89.479675,28.641119,1
88.74796,27.426556,1
-6.3718133,-94.12873,1
98.04921,27.392223,1
78.23487,-7.221968,1
92.84446,24.490486,1
86.39258,26.557487,1
36.65776,84.23247,1
79.89053,-34.977406,1
-48.21187,-74.83373,2
93.75663,6.363855,1
95.30611,-4.9838448,1
74.33873,19.349688,1
37.16608,70.92864,1
-35.420753,28.717325,2
108.361435,-11.446679,1
95.86887,-41.308193,1
-7.851079,-0.4196691,1
39.780315,67.011894,1
69.20731,12.05386,1
49.642147,-2.675482,1
19.689606,-31.671236,1
76.14508,43.024387,1
96.738495,12.021407,1
-26.504805,11.670709,2
89.81299,7.6120048,1
103.55513,24.871258,1
-40.570328,-15.902724,2
15.640792,-37.110992,1
61.674442,52.55396,1
-39.311768,-35.338917,2
-6.0813313,-62.054176,1
-41.666744,-28.908007,2
-39.522438,-21.160053,2
-37.900063,-32.68699,2
67.2937,-39.945435,1
-24.529234,-37.96888,1
80.24256,-35.572536,1
-24.376211,-37.905895,1
-41.841434,-28.85184,2
35.26333,97.61325,1
-31.757742,-28.35533,1
78.31582,-37.73704,1
-24.260586,-37.677364,1
-21.036465,-6.4435196,1
10.984196,-59.119907,1
-25.555073,-45.265152,2
12.046085,53.140102,1
38.230522,77.17221,1
36.685455,97.45974,1
39.839714,82.15812,0
39.424267,77.84343,1
53.237625,-31.534155,1
-49.188427,-19.4175,2
74.414154,-1.8975445,1
-5.5484023,-65.704056,2
31.415867,-62.294445,1
67.881935,5.698105,1
75.35851,8.791946,1
72.47195,-35.274677,1
41.880905,76.09523,1
85.36187,38.140583,1
12.399104,-8.69831,1
12.227837,-8.195541,1
93.76993,40.751873,1
93.858154,6.3319664,1
94.34353,21.811064,1
68.1719,-16.65147,1
-8.388038,-69.52317,1
-31.168228,15.337992,2
20.768177,93.528786,0
33.711937,83.184784,0
75.793205,32.403645,1
64.98382,4.6793685,1
-9.453511,18.282492,1
-23.762531,2.7930093,1
10.939352,25.498068,1
-67.90297,-19.31036,2
75.547455,-21.05596,1
-42.116993,10.4463825,2
-49.98216,-29.3715,2
-8.249669,-68.344475,1
56.639683,26.794819,1
6.287271,20.803717,1
93.831856,-10.903923,1
41.089344,-47.411217,1
53.472057,85.08618,1
81.8296,-49.09685,1
20.865276,-16.054953,1
26.010519,-17.697832,1
82.405045,-20.367785,1
39.287678,84.00968,1
80.766525,-28.706171,1
43.759956,-39.171543,1
77.07367,-26.014683,1
49.405132,-30.73626,1
77.840004,-30.91815,1
67.31347,60.668644,1
-27.009863,-81.59342,2
80.38356,1.926548,1
51.328217,25.640818,1
88.97152,25.500916,1
99.52312,25.423733,1
101.25801,39.725323,1
-84.30734,-80.81331,2
-87.32441,-78.91137,2
-87.41471,-78.094536,2
-56.259155,-88.07765,2
-84.29882,-77.009926,2
-85.61699,-80.33932,2
-76.84508,-81.8764,2
-87.51933,-76.91818,2
-76.10391,-85.659485,2
-73.86433,-85.05856,2
-85.74201,-76.00028,2
-92.75857,35.174995,2
-75.03298,-76.789116,2
-64.17925,-83.57964,2
100.033134,40.052353,1
90.219215,22.506304,1
91.07471,26.593367,1
100.06847,-32.191013,1
47.0496,27.132013,1
45.41516,88.268974,1
35.655136,48.26375,1
39.868263,32.242577,1
47.054634,27.12073,1
48.15576,26.532694,1
46.512672,24.778742,1
48.314636,29.922853,1
48.030716,26.83634,1
-79.06494,5.595806,2
-59.575115,10.876198,2
-70.68146,-19.445765,2
17.687222,35.03839,1
81.10411,19.279673,1
92.92178,2.2428122,1
104.8925,-10.778562,1
98.36654,4.746146,1
98.24518,7.2544155,1
72.230194,60.65131,1
44.319275,34.66498,1
64.51081,64.00845,1
47.714226,29.192165,1
28.404682,-19.77334,1
69.911865,-41.3597,1
34.705685,81.01628,1
38.25928,82.736786,1
45.01594,78.63803,1
36.0111,82.96448,1
34.224888,88.157585,1
38.349346,79.028206,1
39.35829,78.56682,1
-55.116875,17.565628,2
-77.88934,7.5565085,2
-67.92585,27.190483,2
63.016365,62.820198,1
62.802193,65.84383,1
19.10272,48.495163,1
-23.160511,7.931169,1
67.06076,-73.674774,1
1.9822565,-48.40733,1
20.642715,-22.256594,1
24.919043,-82.13044,1
1.2229737,-40.03978,1
-3.6518006,-70.45074,1
-67.473145,-44.29399,2
-69.22761,-29.607222,2
35.15442,-86.171135,1
48.145184,80.38179,1
81.37973,-20.304817,1
87.554085,-44.958828,1
98.803986,-36.06318,1
-35.886826,-25.455324,2
-31.536963,-29.344168,1
-59.912075,-37.24601,2
-3.9358294,-1.2678877,1
-42.36804,-38.088207,2
-41.81071,-29.614431,2
-4.122056,-62.277935,1
-29.889158,-38.18081,2
7.2907815,-41.42107,1
76.49922,11.805914,1
55.130154,78.21875,1
106.92612,13.953909,1
54.586494,78.535934,1
57.55787,81.212135,1
92.02305,7.7758245,1
91.86618,7.633569,1
104.14867,32.07029,1
77.73826,44.578632,1
87.382416,35.65639,1
91.68355,42.702103,1
79.35721,-21.677177,1
91.97839,-52.954205,1
-21.868402,57.56441,1
51.149734,89.464,1
86.17011,11.1844635,1
65.762596,64.1616,1
19.465294,-28.319906,1
56.783993,10.813003,1
45.5279,-28.321733,1
-85.74743,-2.849114,2
76.46774,57.59158,1
19.121414,-11.269513,1
77.31966,33.140972,1
-19.434225,-92.016266,1
2.8764904,-26.927635,1
18.507402,29.791563,1
53.897934,12.076706,1
72.53704,60.675842,1
89.80903,21.829426,1
56.708164,2.914629,1
65.64993,0.51809865,1
25.549292,-69.131424,1
94.49079,-48.939137,1
29.139668,-90.33335,1
49.96835,-80.90409,1
63.55473,-85.23139,1
51.08025,-84.833954,1
53.180805,-73.48369,1
56.3021,-70.929016,1
101.68332,30.440887,1
101.67118,30.443605,1
79.83904,-20.19068,1
101.640434,24.006607,1
78.097015,-23.478554,1
83.01297,-3.9361286,1
101.648254,24.008707,1
79.83904,-20.19068,1
77.44546,-24.65636,1
77.560165,-24.34306,1
39.910515,42.196,1
16.469164,-70.125336,1
89.93584,24.113077,1
50.518642,-69.114075,1
65.26627,-42.46409,1
29.131815,-15.006565,1
104.74645,-7.060031,1
-53.862705,29.727459,2
36.818146,-36.59814,1
104.333374,19.773827,1
73.875114,11.491477,1
71.33797,-7.7720222,1
84.87947,-33.596607,1
94.22839,-1.8485986,1
37.943317,42.849346,1
72.60115,13.245805,1
-97.94751,-8.799384,2
-32.4586,-14.8064575,2
52.29879,-0.78909034,1
14.4794855,-30.079777,1
52.38498,-81.55209,1
31.666145,-62.091717,1
10.75076,-38.26246,1
-66.38619,34.98072,2
76.57296,-34.057938,1
60.966404,-52.08868,1
41.795273,-41.758408,1
45.70147,-37.988674,1
30.447107,-18.35401,1
47.4689,44.343822,1
68.08889,49.4374,1
65.28819,50.919285,1
79.16314,48.302895,1
99.32278,-3.1177526,1
95.73455,-7.295158,1
25.597815,8.304837,1
80.65649,31.122993,1
58.806297,-7.2648745,1
94.217476,-6.3378077,1
96.22817,-6.4601197,1
-24.9123,7.6821423,1
-35.470146,-1.4767982,2
13.333017,-52.059315,1
35.409195,40.67781,1
74.548386,8.363116,1
-50.081295,27.531685,2
-66.25921,-21.85282,2
-40.4962,-16.130396,2
104.554344,15.304233,1
104.553185,15.303874,1
32.555016,84.17818,0
-41.949127,13.860699,2
26.722187,59.592323,1
48.688538,24.930561,1
106.86678,14.4890375,1
-38.93594,-7.5427113,2
95.83104,-34.403606,1
45.628063,-21.231161,1
104.53834,-9.768484,1
82.295494,7.1751127,1
69.75307,-26.426567,1
53.268486,-2.0668237,1
-88.14115,0.21667029,2
73.72079,35.67903,1
50.55379,-46.60696,1
85.55962,-33.966705,1
33.68508,-36.460243,1
67.82189,-41.461308,1
14.053934,54.29104,1
32.28468,-10.422923,1
85.31051,35.85265,1
95.154755,-23.3529,1
89.0641,7.349686,1
98.00571,16.842218,1
82.074875,46.46675,1
41.045277,-27.798231,1
20.766047,-47.518383,1
42.061996,-16.99119,1
-19.430021,36.565907,2
17.67978,-6.2993464,1
5.33807,32.698723,1
52.755398,-17.769596,1
65.5677,-33.775013,1
5.1685286,38.35997,1
-23.136845,12.076673,1
-35.38934,40.098625,2
-68.917305,28.033165,2
-58.00671,14.846976,2
-51.51549,-32.73607,2
-58.059967,31.643633,2
63.2592,59.58512,1
41.394924,-34.07091,1
73.045,1.3097569,1
42.06126,-30.650322,1
-1.0900934,60.89596,0
41.947426,-30.610851,1
45.180096,-29.03074,1
40.53112,-65.72671,1
72.1231,43.99827,1
72.32934,44.050877,1
52.50155,86.90305,0
61.989674,-41.10252,1
46.665825,-4.7201138,1
-38.954464,1.0566401,2
46.65953,62.24316,1
49.440796,-6.68858,1
68.91694,4.3835664,1
21.095617,33.933956,1
2.1943917,-2.0888796,1
52.99121,-0.7920288,1
75.367516,6.11438,1
34.82787,8.668318,1
69.89304,37.555164,1
77.94055,3.6695929,1
84.81435,-33.642967,1
25.873486,-27.32925,1
67.276054,60.083965,1
86.030624,-14.686601,1
-47.936573,7.5919867,2
28.124458,-27.672747,1
53.58332,-7.7346954,1
16.67503,-5.943499,1
92.48813,2.0964265,1
74.46023,7.2849917,1
88.349434,24.536577,1
50.22732,25.755415,1
31.672546,-57.422947,1
46.80552,61.61129,1
32.648785,-29.745687,1
95.9763,-12.927244,1
99.99528,15.505954,1
106.60906,-10.106909,1
27.181751,-52.630203,1
54.478336,-76.83637,1
73.31183,50.70886,1
11.016668,-66.01546,1
48.231163,-8.292512,1
63.519726,12.78056,1
-3.9855428,-71.07038,1
17.59879,-19.92984,1
37.470932,-45.230755,1
23.759094,-42.944527,1
19.944464,-8.742043,1
37.332,-38.277843,1
30.2525,-56.483086,1
-13.208359,-38.900234,1
73.6284,-30.970741,1
65.579056,-33.22565,1
68.66817,-15.840798,1
46.27427,72.17985,1
74.47652,-28.808863,1
98.013565,17.31896,1
61.364487,40.528385,1
54.943913,25.65718,1
72.91489,43.203487,1
50.543472,55.31327,1
73.54217,49.03139,1
55.083767,24.675966,1
99.91182,-6.0434756,1
37.79752,9.758914,1
27.437952,9.059142,1
-84.35961,21.605639,2
63.86729,-2.3804176,1
67.167946,-4.622022,1
58.508877,-32.53999,1
79.90831,-34.83054,1
39.811115,-45.01412,1
75.62922,46.499603,1
78.4792,45.70981,1
43.962513,44.5696,1
1.7161313,1.1218932,1
26.780218,-42.051235,1
12.806426,60.023727,0
14.149912,82.53384,0
44.77139,-58.244358,1
73.45453,43.9744,1
66.30301,-3.9178405,1
28.45148,-34.683876,1
7.7500477,66.96719,1
14.10031,-7.248983,1
93.54117,-7.1075068,1
35.89179,-21.56143,1
34.28498,-22.892502,1
63.43248,-26.005999,1
-32.84153,-74.350395,1
-4.439946,-88.59226,1
-4.440488,-88.59235,1
47.36399,-9.2843895,1
-43.05243,-17.623346,2
89.05788,44.83075,1
25.306679,49.129704,1
30.674263,38.86565,1
34.976044,46.976997,1
25.415598,53.45431,1
51.160122,-7.0535855,1
34.58838,-27.768549,1
27.523136,-36.250668,1
-2.2191432,-63.92854,1
-53.834152,-82.791046,2
68.06789,-14.565633,1
68.032,-14.728234,1
68.03168,-14.727435,1
49.952175,73.37251,1
106.22292,14.162405,1
-36.348454,-39.0181,2
42.570286,73.97215,1
-68.08142,-33.165134,2
-7.3706646,2.4781177,1
-8.618958,-1.1346418,1
28.441916,-77.94053,1
6.7251444,-58.642555,1
30.069126,-21.854513,1
23.869652,-63.91587,1
-40.95901,-46.25952,2
-3.1499019,-61.952568,1
44.809803,-57.787064,1
27.307585,-63.90654,1
11.536567,-53.975285,1
12.815708,-2.3876796,1
36.30828,-81.09586,1
59.816486,-57.336403,1
-4.5104795,-78.29163,1
38.785007,-79.62814,1
-9.532542,-113.02941,1
93.99637,38.56254,1
-12.010008,-53.533607,1
93.99678,38.562172,1
22.187813,-62.792683,1
47.924576,-6.5978084,1
47.924576,-6.5978084,1
-31.414272,-30.799498,1
0.6851912,-12.774758,1
-36.826164,6.635737,2
81.350784,-13.746465,1
-39.49944,-48.318233,1
31.214241,-59.85983,1
31.213627,-59.859646,1
-34.300323,-29.403177,1
22.442068,-81.91467,1
54.436684,-33.483124,1
21.706528,-63.56948,1
-65.68996,-12.6251745,2
-4.1590548,-59.183243,1
12.025348,-55.210915,1
23.839619,-62.79664,1
58.4254,-49.76649,1
-36.015182,-48.89545,2
-49.910732,-39.453762,2
-36.41763,38.807148,2
-74.77842,-25.99672,2
-32.31009,8.585721,2
12.895455,31.89846,1
-57.38303,21.459665,2
-51.51351,27.440912,2
-36.962635,19.76726,2
6.232172,41.540245,1
-48.246887,23.575773,2
-50.41613,28.771914,2
-17.784483,25.380756,2
-56.513283,27.40343,2
-48.246887,23.575773,2
6.2319903,41.540215,1
-17.457031,8.654656,1
-50.642677,42.057392,2
-77.13357,29.635862,2
-67.55067,17.278927,2
-65.48358,21.44832,2
33.21298,18.040493,1
-25.392006,-9.626318,2
8.982921,39.80745,1
31.38453,18.033104,1
-34.125256,14.4271345,2
-78.768265,23.915928,2
8.461204,-31.172552,1
14.981442,50.785316,1
12.266306,16.365509,1
-40.88038,44.409485,2
-0.08435346,49.5976,1
-71.77488,42.182228,2
-75.776985,33.218113,2
1.4009621,48.484287,1
-16.172768,15.519605,2
-56.19711,28.434015,2
23.823252,15.057422,1
-4.5235987,28.872078,1
11.515153,14.557711,2
-71.25827,22.300205,2
-73.872734,45.576954,2
-59.58451,19.703093,2
-62.439495,-87.41483,2
-22.098011,-111.2923,2
-86.58588,-80.171906,2
53.819668,11.096452,1
-55.4981,-42.796444,2
-71.507706,-73.39738,2
-101.44044,-3.2501242,2
-79.14795,-22.133398,2
-60.508465,-17.016066,2
-96.23649,-17.94789,2
-59.48256,19.525341,2
-54.680607,-60.374695,2
-76.96071,11.968918,2
-62.61585,21.655836,2
28.904041,19.308376,1
-78.41169,-20.3029,2
3.030331,22.826921,1
99.87732,-7.610734,1
67.782906,-79.019806,1
-32.857174,29.938393,2
-35.062164,28.987564,2
-65.72177,-67.453705,2
-69.62161,-65.13337,2
-68.61117,-67.13072,2
-66.2874,-66.82954,2
-64.5984,-75.28671,2
-68.80962,-64.190346,2
-67.05706,-68.84295,2
-64.726326,-75.20735,2
-65.62019,-67.3605,2
-61.631783,-71.897064,2
-63.108704,-72.52338,2
-13.050267,-81.924484,2
36.312527,-11.514435,1
-30.456938,-38.116253,2
-2.3113565,-108.20041,1
-88.9054,-72.935196,2
-72.60872,-72.58299,2
-68.02442,-65.05445,2
-58.29294,-62.99644,2
-65.46182,-60.1529,2
-61.351048,-73.556854,2
-68.40485,-61.651188,2
-67.26949,-67.03657,2
-19.957354,-113.55602,2
-72.68923,-52.276505,2
-67.38926,-66.76419,2
-65.88385,-60.372437,2
-63.93509,-64.47028,2
-69.950516,-67.831764,2
49.594505,17.454487,1
-17.906162,-15.5585165,2
55.090588,36.825146,1
39.35362,-12.015164,1
-20.767313,-91.1567,1
-17.920639,-38.26009,2
-46.62171,26.630184,2
2.6642556,-82.46388,1
85.47464,-25.081823,1
48.844604,-14.676048,1
26.002794,50.248505,1
-26.5361,-2.1213055,2
-28.304916,-34.436737,2
65.90661,52.75635,1
34.628834,83.40916,1
73.682976,60.26907,1
53.966965,11.797971,1
27.685766,58.06136,1
32.797184,38.515015,1
-27.162529,2.5901787,2
-23.436771,55.073708,2
27.831852,58.20271,1
71.68128,-31.592033,1
82.315445,-24.124256,1
-72.79156,-36.17254,2
17.765541,-0.0441678,1
-73.4349,5.8308415,2
-38.84394,8.40499,2
-46.459156,-65.15211,2
2.3874166,28.45598,1
-11.991479,18.395477,1
-7.4468937,-93.65045,1
7.5438156,-4.198545,1
47.944427,1.1447867,1
-58.694878,23.827854,2
50.249535,-6.2671514,1
1.7804875,-87.077255,1
17.860235,-1.4429324,1
45.83006,-8.063073,1
-65.42963,-13.700622,2
43.718025,13.441488,1
67.58657,65.890816,1
32.08293,36.71882,1
-12.271683,22.470034,2
14.207094,26.591837,1
53.035812,-43.335587,1
80.03961,-50.741196,1
15.19721,-35.59113,1
-54.867016,-7.167042,2
-15.052748,1.3293096,1
61.64669,-75.56815,1
-6.832309,19.81582,1
54.269463,28.072908,1
2.906138,28.612606,1
19.847393,-3.4179554,1
-21.996315,-6.0798965,2
-2.722321,-85.318665,1
-47.594822,-35.028545,2
32.673,-26.445314,1
49.652866,-46.20202,1
49.24135,-40.583282,1
11.906819,-68.520996,1
16.869423,36.64393,1
-23.52557,14.376991,1
53.2159,-41.719234,1
22.64312,-19.54321,1
51.47502,-9.076582,1
-11.875555,0.3261384,2
43.23971,-7.970728,1
-1.7501589,-90.92592,1
64.37731,14.9863825,1
49.69471,-60.62167,1
45.954227,-16.13886,1
29.131922,-39.758717,1
23.744164,-49.681316,1
18.99472,-45.32063,1
90.00953,21.09219,1
76.043594,-70.33622,1
7.7734423,-43.95746,1
51.55411,-44.43571,1
-14.055258,-70.71246,1
46.032604,32.213665,1
5.816154,-70.79415,1
46.40143,-56.644268,1
41.430183,23.056353,1
60.50125,9.502569,1
37.930042,78.51079,1
76.02263,32.423065,1
35.63954,-5.785962,1
-4.275883,2.6218245,1
18.876663,-22.642536,1
53.76134,-45.89741,1
98.472176,18.65105,1
79.25026,33.064304,1
41.4924,6.8609796,1
-1.7959512,-67.40878,1
52.798058,0.16303119,1
46.38469,-36.531757,1
-89.61842,37.67534,2
16.986519,18.415272,1
38.60696,-8.207437,1
39.15576,-7.58465,1
-16.458866,-14.143114,2
25.941568,9.843838,1
37.216705,-49.226788,1
0.8025272,-13.8309145,1
-48.948143,32.551243,2
-2.4229586,35.250263,1
-25.72206,-84.117455,1
-74.349625,21.1163,2
-35.935177,4.273899,2
-6.5952415,40.636055,2
37.041428,-7.456937,1
12.790044,13.288416,2
25.784975,10.449058,1
57.607662,40.798485,1
10.195646,-31.081266,1
-57.201996,1.4250157,2
5.618744,42.22037,1
11.143989,39.419987,1
26.876501,0.21840063,1
53.368484,41.13333,1
2.093683,47.189323,1
29.752855,18.100819,1
64.40683,20.071955,1
5.482703,-18.482471,1
-14.566292,-20.202374,2
80.84399,21.127508,1
-57.171673,-88.20793,2
-23.753296,-88.74452,2
-106.39062,0.8962966,2
-14.678194,-20.20433,2
-20.251797,20.68472,2
-89.61354,36.165813,2
-57.061546,2.5584114,2
-48.80138,-81.672104,2
-109.32914,22.665152,2
-96.40985,10.74227,2
-82.75339,-52.486904,2
-99.73011,-0.5560073,2
-59.895638,-0.9793918,2
-11.473175,-26.555567,2
-96.1265,-1.0796615,2
-28.53803,-43.7628,2
-11.374933,-26.540829,1
-18.049715,-56.029373,2
-4.366648,28.653097,1
-22.983322,-97.76775,2
-67.76079,-58.076824,2
9.464088,-3.750369,1
11.032006,-77.914345,1
7.020802,-77.585434,1
102.199165,24.690607,1
87.73399,-22.322338,1
-11.894758,-53.5613,1
63.830967,-16.657837,1
60.054646,-72.548676,1
-96.20062,-24.023157,2
-18.087708,-40.70963,2
44.434105,-41.348415,1
20.964005,-93.497536,1
